date,age,gender,ads,unique_campaigns,impressions,clicks,spent,total_conversion,approved_conversion,revenue,ctr,conversion_rate,cpc,cpa,roas,segment_level,trend_keyword,search_interest
2017-08-21,45-49,M,2,1,55075,13,18.660000443999998,2,1,20.0,0.00023604176123467999,0.07692307692307693,1.4353846495384615,18.660000443999998,1.0718113356975225,age_gender,fitness,86
2017-08-21,45-49,M,2,1,55075,13,18.660000443999998,2,1,20.0,0.00023604176123467999,0.07692307692307693,1.4353846495384615,18.660000443999998,1.0718113356975225,age_gender,grocery,69
2017-08-21,45-49,M,2,1,55075,13,18.660000443999998,2,1,20.0,0.00023604176123467999,0.07692307692307693,1.4353846495384615,18.660000443999998,1.0718113356975225,age_gender,skin care,85
2017-08-22,30-34,F,31,1,6859463,1066,1554.550006035,148,42,840.0,0.0001554057511499078,0.039399624765478425,1.4583020694512194,37.01309538178572,0.5403492951265588,age_gender,fashion,92
2017-08-22,30-34,F,31,1,6859463,1066,1554.550006035,148,42,840.0,0.0001554057511499078,0.039399624765478425,1.4583020694512194,37.01309538178572,0.5403492951265588,age_gender,fitness,100
2017-08-22,30-34,F,31,1,6859463,1066,1554.550006035,148,42,840.0,0.0001554057511499078,0.039399624765478425,1.4583020694512194,37.01309538178572,0.5403492951265588,age_gender,grocery,69
2017-08-22,30-34,F,31,1,6859463,1066,1554.550006035,148,42,840.0,0.0001554057511499078,0.039399624765478425,1.4583020694512194,37.01309538178572,0.5403492951265588,age_gender,skin care,97
2017-08-22,30-34,M,40,2,3371764,408,703.019998929,78,34,680.0,0.00012100491018944387,0.08333333333333333,1.7230882326691177,20.677058792029413,0.9672555560808095,age_gender,fashion,92
2017-08-22,30-34,M,40,2,3371764,408,703.019998929,78,34,680.0,0.00012100491018944387,0.08333333333333333,1.7230882326691177,20.677058792029413,0.9672555560808095,age_gender,fitness,100
2017-08-22,30-34,M,40,2,3371764,408,703.019998929,78,34,680.0,0.00012100491018944387,0.08333333333333333,1.7230882326691177,20.677058792029413,0.9672555560808095,age_gender,grocery,69
2017-08-22,30-34,M,40,2,3371764,408,703.019998929,78,34,680.0,0.00012100491018944387,0.08333333333333333,1.7230882326691177,20.677058792029413,0.9672555560808095,age_gender,skin care,97
2017-08-22,35-39,F,1,1,1030,0,0.0,1,1,20.0,0.0,0.0,,0.0,,age_gender,fashion,92
2017-08-22,35-39,F,1,1,1030,0,0.0,1,1,20.0,0.0,0.0,,0.0,,age_gender,fitness,100
2017-08-22,35-39,F,1,1,1030,0,0.0,1,1,20.0,0.0,0.0,,0.0,,age_gender,grocery,69
2017-08-22,35-39,F,1,1,1030,0,0.0,1,1,20.0,0.0,0.0,,0.0,,age_gender,skin care,97
2017-08-22,35-39,M,4,1,16161,2,2.6100000139999997,5,0,0.0,0.0001237547181486294,0.0,1.3050000069999999,,0.0,age_gender,fashion,92
2017-08-22,35-39,M,4,1,16161,2,2.6100000139999997,5,0,0.0,0.0001237547181486294,0.0,1.3050000069999999,,0.0,age_gender,fitness,100
2017-08-22,35-39,M,4,1,16161,2,2.6100000139999997,5,0,0.0,0.0001237547181486294,0.0,1.3050000069999999,,0.0,age_gender,grocery,69
2017-08-22,35-39,M,4,1,16161,2,2.6100000139999997,5,0,0.0,0.0001237547181486294,0.0,1.3050000069999999,,0.0,age_gender,skin care,97
2017-08-22,40-44,M,8,1,137284,18,27.819999574,8,3,60.0,0.00013111506074997814,0.16666666666666666,1.545555531888889,9.273333191333334,2.1567218159152945,age_gender,fashion,92
2017-08-22,40-44,M,8,1,137284,18,27.819999574,8,3,60.0,0.00013111506074997814,0.16666666666666666,1.545555531888889,9.273333191333334,2.1567218159152945,age_gender,fitness,100
2017-08-22,40-44,M,8,1,137284,18,27.819999574,8,3,60.0,0.00013111506074997814,0.16666666666666666,1.545555531888889,9.273333191333334,2.1567218159152945,age_gender,grocery,69
2017-08-22,40-44,M,8,1,137284,18,27.819999574,8,3,60.0,0.00013111506074997814,0.16666666666666666,1.545555531888889,9.273333191333334,2.1567218159152945,age_gender,skin care,97
2017-08-22,45-49,F,3,1,215288,72,104.17999899799999,5,2,40.0,0.000334435732600052,0.027777777777777776,1.4469444305277777,52.089999498999994,0.3839508579834783,age_gender,fashion,92
2017-08-22,45-49,F,3,1,215288,72,104.17999899799999,5,2,40.0,0.000334435732600052,0.027777777777777776,1.4469444305277777,52.089999498999994,0.3839508579834783,age_gender,fitness,100
2017-08-22,45-49,F,3,1,215288,72,104.17999899799999,5,2,40.0,0.000334435732600052,0.027777777777777776,1.4469444305277777,52.089999498999994,0.3839508579834783,age_gender,grocery,69
2017-08-22,45-49,F,3,1,215288,72,104.17999899799999,5,2,40.0,0.000334435732600052,0.027777777777777776,1.4469444305277777,52.089999498999994,0.3839508579834783,age_gender,skin care,97
2017-08-22,45-49,M,9,1,554143,78,118.70000058299999,11,2,40.0,0.0001407578910136914,0.02564102564102564,1.5217948792692306,59.350000291499995,0.33698399160520925,age_gender,fashion,92
2017-08-22,45-49,M,9,1,554143,78,118.70000058299999,11,2,40.0,0.0001407578910136914,0.02564102564102564,1.5217948792692306,59.350000291499995,0.33698399160520925,age_gender,fitness,100
2017-08-22,45-49,M,9,1,554143,78,118.70000058299999,11,2,40.0,0.0001407578910136914,0.02564102564102564,1.5217948792692306,59.350000291499995,0.33698399160520925,age_gender,grocery,69
2017-08-22,45-49,M,9,1,554143,78,118.70000058299999,11,2,40.0,0.0001407578910136914,0.02564102564102564,1.5217948792692306,59.350000291499995,0.33698399160520925,age_gender,skin care,97
2017-08-23,30-34,F,19,1,4067046,630,981.759992949,61,22,440.0,0.0001549035835837608,0.03492063492063492,1.5583491951571429,44.625454224954545,0.44817470986807356,age_gender,fashion,89
2017-08-23,30-34,F,19,1,4067046,630,981.759992949,61,22,440.0,0.0001549035835837608,0.03492063492063492,1.5583491951571429,44.625454224954545,0.44817470986807356,age_gender,fitness,95
2017-08-23,30-34,F,19,1,4067046,630,981.759992949,61,22,440.0,0.0001549035835837608,0.03492063492063492,1.5583491951571429,44.625454224954545,0.44817470986807356,age_gender,grocery,67
2017-08-23,30-34,F,19,1,4067046,630,981.759992949,61,22,440.0,0.0001549035835837608,0.03492063492063492,1.5583491951571429,44.625454224954545,0.44817470986807356,age_gender,skin care,96
2017-08-23,30-34,M,29,2,6855267,871,1497.5100042039999,157,55,1100.0,0.00012705559097844036,0.06314580941446613,1.7192996603949482,27.227454621890907,0.734552688737932,age_gender,fashion,89
2017-08-23,30-34,M,29,2,6855267,871,1497.5100042039999,157,55,1100.0,0.00012705559097844036,0.06314580941446613,1.7192996603949482,27.227454621890907,0.734552688737932,age_gender,fitness,95
2017-08-23,30-34,M,29,2,6855267,871,1497.5100042039999,157,55,1100.0,0.00012705559097844036,0.06314580941446613,1.7192996603949482,27.227454621890907,0.734552688737932,age_gender,grocery,67
2017-08-23,30-34,M,29,2,6855267,871,1497.5100042039999,157,55,1100.0,0.00012705559097844036,0.06314580941446613,1.7192996603949482,27.227454621890907,0.734552688737932,age_gender,skin care,96
2017-08-23,35-39,F,4,1,42240,9,12.080000043,5,3,60.0,0.0002130681818181818,0.3333333333333333,1.342222227,4.026666681,4.966887399538398,age_gender,fashion,89
2017-08-23,35-39,F,4,1,42240,9,12.080000043,5,3,60.0,0.0002130681818181818,0.3333333333333333,1.342222227,4.026666681,4.966887399538398,age_gender,fitness,95
2017-08-23,35-39,F,4,1,42240,9,12.080000043,5,3,60.0,0.0002130681818181818,0.3333333333333333,1.342222227,4.026666681,4.966887399538398,age_gender,grocery,67
2017-08-23,35-39,F,4,1,42240,9,12.080000043,5,3,60.0,0.0002130681818181818,0.3333333333333333,1.342222227,4.026666681,4.966887399538398,age_gender,skin care,96
2017-08-23,35-39,M,25,2,5414107,717,1246.620000782,74,35,700.0,0.00013243181193131203,0.04881450488145049,1.7386610889567644,35.617714308057145,0.5615183452542817,age_gender,fashion,89
2017-08-23,35-39,M,25,2,5414107,717,1246.620000782,74,35,700.0,0.00013243181193131203,0.04881450488145049,1.7386610889567644,35.617714308057145,0.5615183452542817,age_gender,fitness,95
2017-08-23,35-39,M,25,2,5414107,717,1246.620000782,74,35,700.0,0.00013243181193131203,0.04881450488145049,1.7386610889567644,35.617714308057145,0.5615183452542817,age_gender,grocery,67
2017-08-23,35-39,M,25,2,5414107,717,1246.620000782,74,35,700.0,0.00013243181193131203,0.04881450488145049,1.7386610889567644,35.617714308057145,0.5615183452542817,age_gender,skin care,96
2017-08-23,40-44,F,7,1,155487,46,64.540000371,7,1,20.0,0.0002958446686861281,0.021739130434782608,1.403043486326087,64.540000371,0.3098853406419668,age_gender,fashion,89
2017-08-23,40-44,F,7,1,155487,46,64.540000371,7,1,20.0,0.0002958446686861281,0.021739130434782608,1.403043486326087,64.540000371,0.3098853406419668,age_gender,fitness,95
2017-08-23,40-44,F,7,1,155487,46,64.540000371,7,1,20.0,0.0002958446686861281,0.021739130434782608,1.403043486326087,64.540000371,0.3098853406419668,age_gender,grocery,67
2017-08-23,40-44,F,7,1,155487,46,64.540000371,7,1,20.0,0.0002958446686861281,0.021739130434782608,1.403043486326087,64.540000371,0.3098853406419668,age_gender,skin care,96
2017-08-23,40-44,M,6,1,52133,6,8.919999957000002,7,3,60.0,0.00011509024993765945,0.5,1.4866666595000002,2.9733333190000004,6.726457431528885,age_gender,fashion,89
2017-08-23,40-44,M,6,1,52133,6,8.919999957000002,7,3,60.0,0.00011509024993765945,0.5,1.4866666595000002,2.9733333190000004,6.726457431528885,age_gender,fitness,95
2017-08-23,40-44,M,6,1,52133,6,8.919999957000002,7,3,60.0,0.00011509024993765945,0.5,1.4866666595000002,2.9733333190000004,6.726457431528885,age_gender,grocery,67
2017-08-23,40-44,M,6,1,52133,6,8.919999957000002,7,3,60.0,0.00011509024993765945,0.5,1.4866666595000002,2.9733333190000004,6.726457431528885,age_gender,skin care,96
2017-08-23,45-49,F,5,1,609816,157,209.550001124,9,3,60.0,0.00025745470764952053,0.01910828025477707,1.334713382955414,69.85000037466666,0.2863278438471367,age_gender,fashion,89
2017-08-23,45-49,F,5,1,609816,157,209.550001124,9,3,60.0,0.00025745470764952053,0.01910828025477707,1.334713382955414,69.85000037466666,0.2863278438471367,age_gender,fitness,95
2017-08-23,45-49,F,5,1,609816,157,209.550001124,9,3,60.0,0.00025745470764952053,0.01910828025477707,1.334713382955414,69.85000037466666,0.2863278438471367,age_gender,grocery,67
2017-08-23,45-49,F,5,1,609816,157,209.550001124,9,3,60.0,0.00025745470764952053,0.01910828025477707,1.334713382955414,69.85000037466666,0.2863278438471367,age_gender,skin care,96
2017-08-23,45-49,M,14,1,1696803,256,387.99000132099997,31,8,160.0,0.00015087196333339817,0.03125,1.5155859426601561,48.498750165124996,0.4123817610125099,age_gender,fashion,89
2017-08-23,45-49,M,14,1,1696803,256,387.99000132099997,31,8,160.0,0.00015087196333339817,0.03125,1.5155859426601561,48.498750165124996,0.4123817610125099,age_gender,fitness,95
2017-08-23,45-49,M,14,1,1696803,256,387.99000132099997,31,8,160.0,0.00015087196333339817,0.03125,1.5155859426601561,48.498750165124996,0.4123817610125099,age_gender,grocery,67
2017-08-23,45-49,M,14,1,1696803,256,387.99000132099997,31,8,160.0,0.00015087196333339817,0.03125,1.5155859426601561,48.498750165124996,0.4123817610125099,age_gender,skin care,96
2017-08-24,30-34,F,20,1,673025,113,174.880002024,24,11,220.0,0.00016789866646855614,0.09734513274336283,1.547610637380531,15.898182002181818,1.258005474918784,age_gender,fashion,91
2017-08-24,30-34,F,20,1,673025,113,174.880002024,24,11,220.0,0.00016789866646855614,0.09734513274336283,1.547610637380531,15.898182002181818,1.258005474918784,age_gender,fitness,85
2017-08-24,30-34,F,20,1,673025,113,174.880002024,24,11,220.0,0.00016789866646855614,0.09734513274336283,1.547610637380531,15.898182002181818,1.258005474918784,age_gender,grocery,68
2017-08-24,30-34,F,20,1,673025,113,174.880002024,24,11,220.0,0.00016789866646855614,0.09734513274336283,1.547610637380531,15.898182002181818,1.258005474918784,age_gender,skin care,100
2017-08-24,30-34,M,9,2,869706,119,197.649999379,21,6,120.0,0.00013682784757147818,0.05042016806722689,1.6609243645294118,32.94166656316667,0.6071338243209213,age_gender,fashion,91
2017-08-24,30-34,M,9,2,869706,119,197.649999379,21,6,120.0,0.00013682784757147818,0.05042016806722689,1.6609243645294118,32.94166656316667,0.6071338243209213,age_gender,fitness,85
2017-08-24,30-34,M,9,2,869706,119,197.649999379,21,6,120.0,0.00013682784757147818,0.05042016806722689,1.6609243645294118,32.94166656316667,0.6071338243209213,age_gender,grocery,68
2017-08-24,30-34,M,9,2,869706,119,197.649999379,21,6,120.0,0.00013682784757147818,0.05042016806722689,1.6609243645294118,32.94166656316667,0.6071338243209213,age_gender,skin care,100
2017-08-24,35-39,F,8,1,797507,180,238.18999872199998,19,6,120.0,0.00022570334805838694,0.03333333333333333,1.3232777706777776,39.69833312033333,0.5037994905069724,age_gender,fashion,91
2017-08-24,35-39,F,8,1,797507,180,238.18999872199998,19,6,120.0,0.00022570334805838694,0.03333333333333333,1.3232777706777776,39.69833312033333,0.5037994905069724,age_gender,fitness,85
2017-08-24,35-39,F,8,1,797507,180,238.18999872199998,19,6,120.0,0.00022570334805838694,0.03333333333333333,1.3232777706777776,39.69833312033333,0.5037994905069724,age_gender,grocery,68
2017-08-24,35-39,F,8,1,797507,180,238.18999872199998,19,6,120.0,0.00022570334805838694,0.03333333333333333,1.3232777706777776,39.69833312033333,0.5037994905069724,age_gender,skin care,100
2017-08-24,35-39,M,10,1,1707807,229,407.949997691,27,9,180.0,0.0001340900933185073,0.039301310043668124,1.7814410379519652,45.327777521222224,0.44123054545606405,age_gender,fashion,91
2017-08-24,35-39,M,10,1,1707807,229,407.949997691,27,9,180.0,0.0001340900933185073,0.039301310043668124,1.7814410379519652,45.327777521222224,0.44123054545606405,age_gender,fitness,85
2017-08-24,35-39,M,10,1,1707807,229,407.949997691,27,9,180.0,0.0001340900933185073,0.039301310043668124,1.7814410379519652,45.327777521222224,0.44123054545606405,age_gender,grocery,68
2017-08-24,35-39,M,10,1,1707807,229,407.949997691,27,9,180.0,0.0001340900933185073,0.039301310043668124,1.7814410379519652,45.327777521222224,0.44123054545606405,age_gender,skin care,100
2017-08-24,40-44,F,2,0,228988,54,80.95999992,2,1,20.0,0.00023582021765332681,0.018518518518518517,1.499259257777778,80.95999992,0.24703557336663592,age_gender,fashion,91
2017-08-24,40-44,F,2,0,228988,54,80.95999992,2,1,20.0,0.00023582021765332681,0.018518518518518517,1.499259257777778,80.95999992,0.24703557336663592,age_gender,fitness,85
2017-08-24,40-44,F,2,0,228988,54,80.95999992,2,1,20.0,0.00023582021765332681,0.018518518518518517,1.499259257777778,80.95999992,0.24703557336663592,age_gender,grocery,68
2017-08-24,40-44,F,2,0,228988,54,80.95999992,2,1,20.0,0.00023582021765332681,0.018518518518518517,1.499259257777778,80.95999992,0.24703557336663592,age_gender,skin care,100
2017-08-24,40-44,M,9,2,2659415,440,758.459999368,24,9,180.0,0.00016544992037722582,0.020454545454545454,1.7237727258363638,84.27333326311111,0.2373229967961239,age_gender,fashion,91
2017-08-24,40-44,M,9,2,2659415,440,758.459999368,24,9,180.0,0.00016544992037722582,0.020454545454545454,1.7237727258363638,84.27333326311111,0.2373229967961239,age_gender,fitness,85
2017-08-24,40-44,M,9,2,2659415,440,758.459999368,24,9,180.0,0.00016544992037722582,0.020454545454545454,1.7237727258363638,84.27333326311111,0.2373229967961239,age_gender,grocery,68
2017-08-24,40-44,M,9,2,2659415,440,758.459999368,24,9,180.0,0.00016544992037722582,0.020454545454545454,1.7237727258363638,84.27333326311111,0.2373229967961239,age_gender,skin care,100
2017-08-24,45-49,F,13,1,7059491,1802,2569.639992976,73,19,380.0,0.0002552591964491491,0.010543840177580466,1.4259933368346283,135.24421015663157,0.14788063738061114,age_gender,fashion,91
2017-08-24,45-49,F,13,1,7059491,1802,2569.639992976,73,19,380.0,0.0002552591964491491,0.010543840177580466,1.4259933368346283,135.24421015663157,0.14788063738061114,age_gender,fitness,85
2017-08-24,45-49,F,13,1,7059491,1802,2569.639992976,73,19,380.0,0.0002552591964491491,0.010543840177580466,1.4259933368346283,135.24421015663157,0.14788063738061114,age_gender,grocery,68
2017-08-24,45-49,F,13,1,7059491,1802,2569.639992976,73,19,380.0,0.0002552591964491491,0.010543840177580466,1.4259933368346283,135.24421015663157,0.14788063738061114,age_gender,skin care,100
2017-08-24,45-49,M,3,1,79420,17,25.759999395,5,1,20.0,0.00021405187610173759,0.058823529411764705,1.5152940820588237,25.759999395,0.776397533762442,age_gender,fashion,91
2017-08-24,45-49,M,3,1,79420,17,25.759999395,5,1,20.0,0.00021405187610173759,0.058823529411764705,1.5152940820588237,25.759999395,0.776397533762442,age_gender,fitness,85
2017-08-24,45-49,M,3,1,79420,17,25.759999395,5,1,20.0,0.00021405187610173759,0.058823529411764705,1.5152940820588237,25.759999395,0.776397533762442,age_gender,grocery,68
2017-08-24,45-49,M,3,1,79420,17,25.759999395,5,1,20.0,0.00021405187610173759,0.058823529411764705,1.5152940820588237,25.759999395,0.776397533762442,age_gender,skin care,100
2017-08-25,30-34,F,8,1,102660,28,33.670000429,9,4,80.0,0.00027274498344048313,0.14285714285714285,1.2025000153214285,8.41750010725,2.3760023457289874,age_gender,fashion,92
2017-08-25,30-34,F,8,1,102660,28,33.670000429,9,4,80.0,0.00027274498344048313,0.14285714285714285,1.2025000153214285,8.41750010725,2.3760023457289874,age_gender,fitness,86
2017-08-25,30-34,F,8,1,102660,28,33.670000429,9,4,80.0,0.00027274498344048313,0.14285714285714285,1.2025000153214285,8.41750010725,2.3760023457289874,age_gender,grocery,75
2017-08-25,30-34,F,8,1,102660,28,33.670000429,9,4,80.0,0.00027274498344048313,0.14285714285714285,1.2025000153214285,8.41750010725,2.3760023457289874,age_gender,skin care,92
2017-08-25,30-34,M,10,2,3815221,423,740.660002074,73,36,720.0,0.00011087169000170633,0.0851063829787234,1.7509692720425531,20.5738889465,0.9721059568274948,age_gender,fashion,92
2017-08-25,30-34,M,10,2,3815221,423,740.660002074,73,36,720.0,0.00011087169000170633,0.0851063829787234,1.7509692720425531,20.5738889465,0.9721059568274948,age_gender,fitness,86
2017-08-25,30-34,M,10,2,3815221,423,740.660002074,73,36,720.0,0.00011087169000170633,0.0851063829787234,1.7509692720425531,20.5738889465,0.9721059568274948,age_gender,grocery,75
2017-08-25,30-34,M,10,2,3815221,423,740.660002074,73,36,720.0,0.00011087169000170633,0.0851063829787234,1.7509692720425531,20.5738889465,0.9721059568274948,age_gender,skin care,92
2017-08-25,35-39,F,1,1,1238,0,0.0,1,0,0.0,0.0,0.0,,,,age_gender,fashion,92
2017-08-25,35-39,F,1,1,1238,0,0.0,1,0,0.0,0.0,0.0,,,,age_gender,fitness,86
2017-08-25,35-39,F,1,1,1238,0,0.0,1,0,0.0,0.0,0.0,,,,age_gender,grocery,75
2017-08-25,35-39,F,1,1,1238,0,0.0,1,0,0.0,0.0,0.0,,,,age_gender,skin care,92
2017-08-25,35-39,M,1,1,3029,1,1.049999952,1,1,20.0,0.0003301419610432486,1.0,1.049999952,1.049999952,19.047619918367385,age_gender,fashion,92
2017-08-25,35-39,M,1,1,3029,1,1.049999952,1,1,20.0,0.0003301419610432486,1.0,1.049999952,1.049999952,19.047619918367385,age_gender,fitness,86
2017-08-25,35-39,M,1,1,3029,1,1.049999952,1,1,20.0,0.0003301419610432486,1.0,1.049999952,1.049999952,19.047619918367385,age_gender,grocery,75
2017-08-25,35-39,M,1,1,3029,1,1.049999952,1,1,20.0,0.0003301419610432486,1.0,1.049999952,1.049999952,19.047619918367385,age_gender,skin care,92
2017-08-25,40-44,F,9,1,1106105,263,371.01000127,12,6,120.0,0.0002377712784952604,0.022813688212927757,1.4106844154752851,61.83500021166666,0.3234414155662365,age_gender,fashion,92
2017-08-25,40-44,F,9,1,1106105,263,371.01000127,12,6,120.0,0.0002377712784952604,0.022813688212927757,1.4106844154752851,61.83500021166666,0.3234414155662365,age_gender,fitness,86
2017-08-25,40-44,F,9,1,1106105,263,371.01000127,12,6,120.0,0.0002377712784952604,0.022813688212927757,1.4106844154752851,61.83500021166666,0.3234414155662365,age_gender,grocery,75
2017-08-25,40-44,F,9,1,1106105,263,371.01000127,12,6,120.0,0.0002377712784952604,0.022813688212927757,1.4106844154752851,61.83500021166666,0.3234414155662365,age_gender,skin care,92
2017-08-25,40-44,M,13,2,5575814,770,1340.589997055,64,21,420.0,0.0001380964286111409,0.02727272727272727,1.7410259702012987,63.83761890738095,0.3132948932355556,age_gender,fashion,92
2017-08-25,40-44,M,13,2,5575814,770,1340.589997055,64,21,420.0,0.0001380964286111409,0.02727272727272727,1.7410259702012987,63.83761890738095,0.3132948932355556,age_gender,fitness,86
2017-08-25,40-44,M,13,2,5575814,770,1340.589997055,64,21,420.0,0.0001380964286111409,0.02727272727272727,1.7410259702012987,63.83761890738095,0.3132948932355556,age_gender,grocery,75
2017-08-25,40-44,M,13,2,5575814,770,1340.589997055,64,21,420.0,0.0001380964286111409,0.02727272727272727,1.7410259702012987,63.83761890738095,0.3132948932355556,age_gender,skin care,92
2017-08-25,45-49,F,17,2,3154530,858,1184.239999951,32,10,200.0,0.00027198980513737386,0.011655011655011656,1.3802331001759907,118.4239999951,0.16888468554370342,age_gender,fashion,92
2017-08-25,45-49,F,17,2,3154530,858,1184.239999951,32,10,200.0,0.00027198980513737386,0.011655011655011656,1.3802331001759907,118.4239999951,0.16888468554370342,age_gender,fitness,86
2017-08-25,45-49,F,17,2,3154530,858,1184.239999951,32,10,200.0,0.00027198980513737386,0.011655011655011656,1.3802331001759907,118.4239999951,0.16888468554370342,age_gender,grocery,75
2017-08-25,45-49,F,17,2,3154530,858,1184.239999951,32,10,200.0,0.00027198980513737386,0.011655011655011656,1.3802331001759907,118.4239999951,0.16888468554370342,age_gender,skin care,92
2017-08-25,45-49,M,5,1,19198,3,4.00999999,5,2,40.0,0.0001562662777372643,0.6666666666666666,1.3366666633333333,2.004999995,9.975062369015118,age_gender,fashion,92
2017-08-25,45-49,M,5,1,19198,3,4.00999999,5,2,40.0,0.0001562662777372643,0.6666666666666666,1.3366666633333333,2.004999995,9.975062369015118,age_gender,fitness,86
2017-08-25,45-49,M,5,1,19198,3,4.00999999,5,2,40.0,0.0001562662777372643,0.6666666666666666,1.3366666633333333,2.004999995,9.975062369015118,age_gender,grocery,75
2017-08-25,45-49,M,5,1,19198,3,4.00999999,5,2,40.0,0.0001562662777372643,0.6666666666666666,1.3366666633333333,2.004999995,9.975062369015118,age_gender,skin care,92
2017-08-26,30-34,F,2,1,14204,5,6.960000038,2,0,0.0,0.00035201351731906506,0.0,1.3920000076,,0.0,age_gender,fashion,100
2017-08-26,30-34,F,2,1,14204,5,6.960000038,2,0,0.0,0.00035201351731906506,0.0,1.3920000076,,0.0,age_gender,fitness,88
2017-08-26,30-34,F,2,1,14204,5,6.960000038,2,0,0.0,0.00035201351731906506,0.0,1.3920000076,,0.0,age_gender,grocery,86
2017-08-26,30-34,F,2,1,14204,5,6.960000038,2,0,0.0,0.00035201351731906506,0.0,1.3920000076,,0.0,age_gender,skin care,81
2017-08-26,30-34,M,26,2,6359325,765,1284.6799927969998,123,46,920.0,0.00012029578610937482,0.06013071895424837,1.679320252022222,27.92782593036956,0.7161316476930414,age_gender,fashion,100
2017-08-26,30-34,M,26,2,6359325,765,1284.6799927969998,123,46,920.0,0.00012029578610937482,0.06013071895424837,1.679320252022222,27.92782593036956,0.7161316476930414,age_gender,fitness,88
2017-08-26,30-34,M,26,2,6359325,765,1284.6799927969998,123,46,920.0,0.00012029578610937482,0.06013071895424837,1.679320252022222,27.92782593036956,0.7161316476930414,age_gender,grocery,86
2017-08-26,30-34,M,26,2,6359325,765,1284.6799927969998,123,46,920.0,0.00012029578610937482,0.06013071895424837,1.679320252022222,27.92782593036956,0.7161316476930414,age_gender,skin care,81
2017-08-26,40-44,F,12,1,2269039,550,785.33000211,22,4,80.0,0.00024239336564951065,0.007272727272727273,1.4278727311090909,196.3325005275,0.10186800425943045,age_gender,fashion,100
2017-08-26,40-44,F,12,1,2269039,550,785.33000211,22,4,80.0,0.00024239336564951065,0.007272727272727273,1.4278727311090909,196.3325005275,0.10186800425943045,age_gender,fitness,88
2017-08-26,40-44,F,12,1,2269039,550,785.33000211,22,4,80.0,0.00024239336564951065,0.007272727272727273,1.4278727311090909,196.3325005275,0.10186800425943045,age_gender,grocery,86
2017-08-26,40-44,F,12,1,2269039,550,785.33000211,22,4,80.0,0.00024239336564951065,0.007272727272727273,1.4278727311090909,196.3325005275,0.10186800425943045,age_gender,skin care,81
2017-08-26,45-49,F,15,2,2281366,580,866.7600042930001,29,5,100.0,0.00025423364773561106,0.008620689655172414,1.4944138005051726,173.3520008586,0.1153721901157266,age_gender,fashion,100
2017-08-26,45-49,F,15,2,2281366,580,866.7600042930001,29,5,100.0,0.00025423364773561106,0.008620689655172414,1.4944138005051726,173.3520008586,0.1153721901157266,age_gender,fitness,88
2017-08-26,45-49,F,15,2,2281366,580,866.7600042930001,29,5,100.0,0.00025423364773561106,0.008620689655172414,1.4944138005051726,173.3520008586,0.1153721901157266,age_gender,grocery,86
2017-08-26,45-49,F,15,2,2281366,580,866.7600042930001,29,5,100.0,0.00025423364773561106,0.008620689655172414,1.4944138005051726,173.3520008586,0.1153721901157266,age_gender,skin care,81
2017-08-26,45-49,M,13,1,4253515,826,1430.469999163,39,12,240.0,0.00019419233269425405,0.014527845036319613,1.7318038730786924,119.20583326358333,0.16777702443282932,age_gender,fashion,100
2017-08-26,45-49,M,13,1,4253515,826,1430.469999163,39,12,240.0,0.00019419233269425405,0.014527845036319613,1.7318038730786924,119.20583326358333,0.16777702443282932,age_gender,fitness,88
2017-08-26,45-49,M,13,1,4253515,826,1430.469999163,39,12,240.0,0.00019419233269425405,0.014527845036319613,1.7318038730786924,119.20583326358333,0.16777702443282932,age_gender,grocery,86
2017-08-26,45-49,M,13,1,4253515,826,1430.469999163,39,12,240.0,0.00019419233269425405,0.014527845036319613,1.7318038730786924,119.20583326358333,0.16777702443282932,age_gender,skin care,81
2017-08-27,30-34,F,4,1,1062420,163,227.240001077,25,7,140.0,0.00015342331657913067,0.04294478527607362,1.3941104360552146,32.46285729671428,0.616088713855274,age_gender,fashion,92
2017-08-27,30-34,F,4,1,1062420,163,227.240001077,25,7,140.0,0.00015342331657913067,0.04294478527607362,1.3941104360552146,32.46285729671428,0.616088713855274,age_gender,fitness,79
2017-08-27,30-34,F,4,1,1062420,163,227.240001077,25,7,140.0,0.00015342331657913067,0.04294478527607362,1.3941104360552146,32.46285729671428,0.616088713855274,age_gender,grocery,88
2017-08-27,30-34,F,4,1,1062420,163,227.240001077,25,7,140.0,0.00015342331657913067,0.04294478527607362,1.3941104360552146,32.46285729671428,0.616088713855274,age_gender,skin care,80
2017-08-27,30-34,M,10,2,1021273,137,242.359999977,19,10,200.0,0.0001341463056401178,0.072992700729927,1.7690510947226277,24.2359999977,0.8252186830292954,age_gender,fashion,92
2017-08-27,30-34,M,10,2,1021273,137,242.359999977,19,10,200.0,0.0001341463056401178,0.072992700729927,1.7690510947226277,24.2359999977,0.8252186830292954,age_gender,fitness,79
2017-08-27,30-34,M,10,2,1021273,137,242.359999977,19,10,200.0,0.0001341463056401178,0.072992700729927,1.7690510947226277,24.2359999977,0.8252186830292954,age_gender,grocery,88
2017-08-27,30-34,M,10,2,1021273,137,242.359999977,19,10,200.0,0.0001341463056401178,0.072992700729927,1.7690510947226277,24.2359999977,0.8252186830292954,age_gender,skin care,80
2017-08-27,35-39,F,3,1,11155,4,5.620000005,3,1,20.0,0.00035858359480053786,0.25,1.40500000125,5.620000005,3.5587188580438447,age_gender,fashion,92
